station_id,external_id,name,physical_configuration,lat,lon,altitude,address,capacity,is_charging_station,rental_methods,groups,obcn,short_name,nearby_distance,_ride_code_support,rental_uris,post_code,is_valet_station,cross_street,_valet_station_details
8060,581a3d7f-da3e-11f0-b51f-1214620ec1db,Gilder Dr / Midland Ave,VAULT,43.7365986,-79.2578451,0.0,Gilder Dr / Midland Ave,15,False,"['key', 'transitcard', 'phone']","['East', 'Scarborough - Rouge Hill']",20 Gilder Dr,20 Gilder Dr,1000.0,True,{},M1K 5E1,,Gilder Dr / Midland Ave,
8061,581a411e-da3e-11f0-b51f-1214620ec1db,Stansbury Cr / Midland Ave,VAULT,43.742513527508905,-79.26124310383767,0.0,Stansbury Cr / Midland Ave,11,False,"['key', 'transitcard', 'phone']","['East', 'Scarborough - Rouge Hill']",1085 Midland Ave,1085 Midland Ave,1000.0,True,{},M1K 4G7,,Stansbury Cr / Midland Ave,
8062,581a4409-da3e-11f0-b51f-1214620ec1db,Bay St / King St W,REGULAR,43.64837534148549,-79.3799828091115,0.0,Bay St / King St W,23,False,"['key', 'transitcard', 'creditcard', 'phone']","['South', 'Financial District']",199 Bay St,199 Bay St,150.0,True,{},M5L 1G9,,Bay St / King St W,
8063,581a48b7-da3e-11f0-b51f-1214620ec1db,Maida Vale Park,VAULT,43.73310396818645,-79.27702819926358,0.0,Maida Vale Park,11,False,"['key', 'transitcard', 'phone']","['East', 'Scarborough - St. Clair']",1 Reno Dr,1 Reno Dr,1000.0,True,{},M1K 2V5,,Reno Dr / Maida Vale ,
8064,581a4b8b-da3e-11f0-b51f-1214620ec1db,Kennedy Rd / Bertrand Ave,VAULT,43.73746176713744,-79.26995937672586,0.0,Kennedy Rd / Bertrand Ave,11,False,"['key', 'transitcard', 'phone']","['East', 'Scarborough - Rouge Hill']",855 Kennedy Rd,855 Kennedy Rd,1000.0,True,{},M1K 2E3,,Kennedy Rd / Bertrand Ave,
8065,581a4e4b-da3e-11f0-b51f-1214620ec1db,Brockley Dr / Lawrence Ave E,VAULT,43.752354851176584,-79.26279658857231,0.0,Brockley Dr / Lawrence Ave E,11,False,"['key', 'transitcard', 'phone']","['East', 'Scarborough - Rouge Hill']",2640 Lawrence Ave E,2640 Lawrence Ave E,500.0,True,{},M1P,,Brockley Dr / Lawrence Ave E ,
8066,581a515a-da3e-11f0-b51f-1214620ec1db,Danforth Rd / Savarin St,VAULT,43.74307247062562,-79.24531812219966,0.0,Danforth Rd / Saverin St,15,False,"['key', 'transitcard', 'phone']","['East', 'Scarborough - Rouge Hill']",1340 Danforth Rd,1340 Danforth Rd,500.0,True,{},M1J 1G2,,Danforth Rd / Saverin St,
8070,581a6f27-da3e-11f0-b51f-1214620ec1db,Centre Island,VAULT,43.61851569484422,-79.3730330079146,0.0,Centre Island,31,False,"['key', 'transitcard', 'phone']",['Toronto Islands'],Toronto Islands (Centre Island),Toronto Islands (Centre Island),1000.0,True,{},,False,,
8073,581a79d7-da3e-11f0-b51f-1214620ec1db,Finch Ave E / Midland Ave,VAULT,43.80356565011367,-79.28669605472409,0.0,Finch Ave E / Midland Ave,14,False,"['key', 'transitcard', 'phone']","['East', 'Scarborough North']",3030 Midland Ave,3030 Midland Ave,2000.0,True,{},M1S 3T1,,,
8074,581a7cf2-da3e-11f0-b51f-1214620ec1db,Huntingwood Dr / Midland Ave,VAULT,43.79690348659038,-79.28376281529815,0.0,Huntingwood Dr / Midland Ave,11,False,"['key', 'transitcard', 'phone']","['East', 'Scarborough North']",1077 Huntingwood Dr,1077 Huntingwood Dr,1000.0,True,{},M1S 3H4,,Huntingwood Dr / Midland Ave ,
8075,581a7fde-da3e-11f0-b51f-1214620ec1db,Marine Parade Dr / Humber Bay Shores Park Trl,VAULT,43.626461825093834,-79.47675102302073,0.0,Marine Parade Dr / Humber Bay Shores Park Trl,19,False,"['key', 'transitcard', 'phone']","['West', 'Humber Bay Shores']",62 Marine Parade Dr,62 Marine Parade Dr,500.0,True,{},M8V 4G1,,,
8076,581a82c8-da3e-11f0-b51f-1214620ec1db,Warden Ave / Huntingwood Dr,VAULT,43.78571682234873,-79.31081039604902,0.0,Warden Ave / Huntingwood Dr,11,False,"['key', 'transitcard', 'phone']","['East', 'Scarborough North']",2385 Warden Ave,2385 Warden Ave,2000.0,True,{},M1W 1G8,,Warden Ave / Huntingwood Dr,
8077,581a859d-da3e-11f0-b51f-1214620ec1db,Silver Springs Blvd / Birchmount Rd,VAULT,43.800737007917,-79.30671242148874,0.0,Silver Springs Blvd / Birchmount Rd,11,False,"['key', 'transitcard', 'phone']","['East', 'Scarborough North']",25 Silver Springs Blvd,25 Silver Springs Blvd,1500.0,True,{},M1V 1M9,,Silver Springs Blvd / Birchmount Rd,
8078,581a884c-da3e-11f0-b51f-1214620ec1db,Victoria Park Ave / Patrick Blvd ,VAULT,43.7777592874974,-79.32390892420574,0.0,Victoria Park Ave / Patrick Blvd ,15,False,"['key', 'transitcard', 'phone']","['North', 'Scarborough North']",2727 Victoria Park Ave ,2727 Victoria Park Ave ,1000.0,True,{},M1T 1A6,,Victoria Park Ave / Patrick Blvd ,
8079,581a8cea-da3e-11f0-b51f-1214620ec1db,Aurora Ct / Bridletowne Cir,VAULT,43.79283961726625,-79.31685173498637,0.0,Aurora Ct / Bridletowne Cir,11,False,"['key', 'transitcard', 'phone']","['North', 'Scarborough North']",200 Bridletowne Cir,200 Bridletowne Cir,1500.0,True,{},M1W 2G8,,Aurora Ct / Bridletowne Cir ,
8080,581a901a-da3e-11f0-b51f-1214620ec1db,Bay Mills Blvd / Birchmount Ave,VAULT,43.78342986112393,-79.29955890113074,0.0,Bay Mills Blvd / Birchmount Ave,15,False,"['key', 'transitcard', 'phone']","['North', 'Scarborough North']",2360 Birchmount Rd,2360 Birchmount Rd,1000.0,True,{},M1T 2M4,,Bay Mills Blvd / Birchmount Rd,
8081,581a930e-da3e-11f0-b51f-1214620ec1db,Bridlewood Park,VAULT,43.78402991418279,-79.31629774014742,0.0,Bridlewood Park,11,False,"['key', 'transitcard', 'phone']","['North', 'Scarborough North']",445 Huntingwood Dr,445 Huntingwood Dr,1500.0,True,{},M1W 1G3,,Huntingwood Dr / Kilkenny Dr,
8082,581a95f8-da3e-11f0-b51f-1214620ec1db,Village Green Square,VAULT,43.77826306735535,-79.28174956176564,0.0,Village Green Square,15,False,"['key', 'transitcard', 'phone']","['East', 'North', 'Scarborough - Rouge Hill']",160 Village Green Square,160 Village Green Square,1000.0,True,{},M1S 0L1,,,
8083,581a98c6-da3e-11f0-b51f-1214620ec1db,Eastview Park,VAULT,43.759071409320356,-79.18945281711036,0.0,Eastview Park,11,False,"['key', 'transitcard', 'phone']","['East', 'Scarborough - Rouge Hill']",43 Waldock St,43 Waldock St,1000.0,True,{},M1E 2E7,,Waldock St / Poplar Rd,
8084,581a9b91-da3e-11f0-b51f-1214620ec1db,Grenville St / Yonge St ,REGULAR,43.662029346625715,-79.38360958402289,0.0,Grenville St / Yonge St ,14,False,"['key', 'transitcard', 'creditcard', 'phone']","['South', 'Church Wellesley / Yorkville']",470 Yonge St ,470 Yonge St ,1000.0,True,{},M4Y 1X5,,Grenville St / Yonge St,
8085,581a9e64-da3e-11f0-b51f-1214620ec1db,Lawrence Ave W / Bathurst St,VAULT,43.71901032217961,-79.43009089116728,0.0,Lawrence Ave W / Bathurst St,11,False,"['key', 'transitcard', 'phone']","['North', 'Eglinton Ave W']",507 Lawrence Ave W,507 Lawrence Ave W,996.0,True,{},M6B 4K2,,Lawrence Ave W / Bathurst St,
8086,581aa12f-da3e-11f0-b51f-1214620ec1db,Lawrence Ave W / Dufferin St,VAULT,43.714317848363905,-79.45414485709222,0.0,Lawrence Ave W / Dufferin St,15,False,"['key', 'transitcard', 'phone']","['North', 'Eglinton Ave W']",812 Lawrence Ave W,812 Lawrence Ave W,500.0,True,{},M6A 0B5,,Lawrence Ave W / Dufferin St,
8087,581aa8b2-da3e-11f0-b51f-1214620ec1db,Front St E / Cooperage St,REGULAR,43.65296378015573,-79.35711048354281,0.0,Front St E / Cooperage St,19,False,"['key', 'transitcard', 'creditcard', 'phone']","['South', 'Regent Park - Distillery']",416 Front St E ,416 Front St E ,500.0,True,{},M5A 0H8,,Front St E / Cooperage St,
8088,581aabbf-da3e-11f0-b51f-1214620ec1db,Lawrence Ave W / Renfield St,VAULT,43.70402998554811,-79.4988335075738,0.0,Lawrence Ave W / Renfield St,11,False,"['key', 'transitcard', 'phone']","['North', 'Eglinton Ave W']",1750 Lawrence Ave W,1750 Lawrence Ave W,1000.0,True,{},M6L 3C4,,Lawrence Ave W / Renfield St,
8089,581aaeb8-da3e-11f0-b51f-1214620ec1db,Lawrence Ave W / Pine St,VAULT,43.70177452503352,-79.50850451132469,0.0,Lawrence Ave W / Pine St,15,False,"['key', 'transitcard', 'phone']","['North', 'Eglinton Ave W']",1965 Lawrence Ave W,1965 Lawrence Ave W,1000.0,True,{},M9N 2Y8,,Lawrence Ave W / Pine St,
8090,581ab175-da3e-11f0-b51f-1214620ec1db,Church St / Cypress St,VAULT,43.706385752681484,-79.51671697675717,0.0,Church St / Cypress St,15,False,"['key', 'transitcard', 'phone']","['West', 'North', 'Eglinton Ave W']",54 Elm St,54 Elm St,1000.0,True,{},M9N 1L3,,Church St / Cypress St,
8091,581ab456-da3e-11f0-b51f-1214620ec1db,Rockcliffe Blvd / Alliance Ave,VAULT,43.67651939727437,-79.48942027086547,0.0,Rockcliffe Blvd / Alliance Ave,11,False,"['key', 'transitcard', 'phone']","['West', 'North', 'Eglinton Ave W']",501 Alliance Ave,501 Alliance Ave,1000.0,True,{},M6N 2J1,,Rockcliffe Blvd / Alliance Ave,
8092,581ab741-da3e-11f0-b51f-1214620ec1db,Jane St / Woolner Ave (Woolner Park),VAULT,43.67119618326082,-79.49337217955949,0.0,Jane St / Woolner Ave (Woolner Park),15,False,"['key', 'transitcard', 'phone']","['West', 'Eglinton Ave W']",735 Jane St,735 Jane St,1000.0,True,{},M6N 1V1,,Jane St / Woolner Ave ,
8093,581aba03-da3e-11f0-b51f-1214620ec1db,Jane St / Spenvalley Dr,VAULT,43.740937072210514,-79.51338882645875,0.0,Jane St / Spenvalley Dr,15,False,"['key', 'transitcard', 'phone']","['North', 'North York - York U']",2725 Jane St,2725 Jane St,1000.0,True,{},M3L 1S3,,Jane St / Spenvalley Dr,
8094,581abce9-da3e-11f0-b51f-1214620ec1db,Baycrest Ave / Bathurst St,VAULT,43.72966526118746,-79.4324727837474,0.0,Baycrest Ave / Bathurst St,19,False,"['key', 'transitcard', 'phone']","['North', 'Eglinton Ave W']",3560 Bathurst St,3560 Bathurst St,1000.0,True,{},M6A 2E1,,Baycrest Ave / Bathurst St,
8095,581ac602-da3e-11f0-b51f-1214620ec1db,Weston Rd / Gaydon Ave,VAULT,43.720581848570575,-79.53729089399313,0.0,Weston Rd / Gaydon Ave,11,False,"['key', 'transitcard', 'phone']","['North', 'North York - York U']",2831 Weston Rd,2831 Weston Rd,1001.0,True,{},M9M 2S1,,Weston Rd / Gaydon Ave,
8096,581ac939-da3e-11f0-b51f-1214620ec1db,Commissioners St / Bouchette St,VAULT,43.65026890973696,-79.34072579882069,0.0,Commissioners St / Bouchette St,20,False,"['key', 'transitcard', 'phone']","['South', 'Watefront']",225 Commissioner St,225 Commissioner St,1000.0,True,{},M4M 1A2,,Commissioners St / Bouchette St,
8099,581ae158-da3e-11f0-b51f-1214620ec1db,Jane St / Milo Park Gt,VAULT,43.76610505781775,-79.51987577480911,0.0,Jane St / Milo Park Gt,11,False,"['key', 'transitcard', 'phone']","['North', 'North York - York U']",4444 Jane St,4444 Jane St,1000.0,True,{},M3N 2K3,,Jane St / Milo Park Gt,
8101,581af3d1-da3e-11f0-b51f-1214620ec1db,Pape Ave / Hopedale Ave,VAULT,43.69651434782748,-79.35001867455148,0.0,Pape Ave / Hopedale Ave,15,False,"['key', 'transitcard', 'phone']",['Danforth'],1404 Pape Ave,1404 Pape Ave,500.0,True,{},M4K 3N1,,Pape Ave / Hopedale Ave,
8102,581af9f3-da3e-11f0-b51f-1214620ec1db,Sheppard Ave W / Magellan Dr,VAULT,43.73973760710352,-79.50986836326231,0.0,Sheppard Ave W / Magellan Dr,15,False,"['key', 'transitcard', 'phone']","['North', 'North York - York U']",1906 Sheppard Ave W,1906 Sheppard Ave W,1000.0,True,{},M3L 1Y7,,Sheppard Ave W / Magellan Dr,
8104,581b0704-da3e-11f0-b51f-1214620ec1db,Toronto Public Library - Agincourt,VAULT,43.785521175652185,-79.29353421246093,0.0,Toronto Public Library - Agincourt,15,False,"['key', 'transitcard', 'phone']","['East', 'Scarborough North']",155 Bonis Ave,155 Bonis Ave,1000.0,True,{},M1T 3W6,,,
8105,581b09f6-da3e-11f0-b51f-1214620ec1db,Kennedy Rd / Finch Recreational Trail,VAULT,43.8104818757924,-79.30130778609832,0.0,Kennedy Rd / Finch Recreational Trail,15,False,"['key', 'transitcard', 'phone']","['East', 'Scarborough North']",3088 Kennedy Rd,3088 Kennedy Rd,1000.0,True,{},M1V 5M4,,Kennedy Rd / Finch Recreational Trail,
8106,581b0cd1-da3e-11f0-b51f-1214620ec1db,Memorial Park Ave / Kimbourne Ave ,VAULT,43.69089523584503,-79.33452042883253,0.0,Memorial Park Ave / Kimbourne Ave ,11,False,"['key', 'transitcard', 'phone']",['Danforth'],455 Cosburn Ave,455 Cosburn Ave,500.0,True,{},M4J 2N2,,Memorial Park Ave / Kimbourne Ave ,
8107,581b0f9b-da3e-11f0-b51f-1214620ec1db,Pitfield Rd / McCowan Rd,VAULT,43.787452441118305,-79.25768393212577,0.0,Pitfield Rd / McCowan Rd,15,False,"['key', 'transitcard', 'phone']","['East', 'Scarborough North']",360 Pitfield Rd,360 Pitfield Rd,1000.0,True,{},M1S 3E6,,Pitfield Rd / McCowan Rd,
8108,581b1255-da3e-11f0-b51f-1214620ec1db,Agincourt Recreation Centre,VAULT,43.78809358412675,-79.2763071018949,0.0,Agincourt Recreation Centre,15,False,"['key', 'transitcard', 'phone']","['East', 'Scarborough North']",31 Glen Watford Dr,31 Glen Watford Dr,1000.0,True,{},M1S 2B7,,Glen Watford Dr / Rural Ave,
8109,581b14df-da3e-11f0-b51f-1214620ec1db,Brimley Rd / E Highland Creek Trail,VAULT,43.79692798263339,-79.27287064947943,0.0,Brimley Rd / E Highland Creek Trail,11,False,"['key', 'transitcard', 'phone']","['East', 'Scarborough North']",2284 Brimley Rd,2284 Brimley Rd,1000.0,True,{},M1S 2B6,,Brimley Rd / E Highland Creek Trail,
8110,581b1760-da3e-11f0-b51f-1214620ec1db,Midland Ave / Finch Recreational Trail,VAULT,43.812642480301804,-79.29119588067526,0.0,Midland Ave / Finch Recreational Trail,15,False,"['key', 'transitcard', 'phone']","['East', 'Scarborough North']",3691 Midland Ave ,3691 Midland Ave ,1000.0,True,{},M1V 2G8,,Midland Ave / Finch Recreational Trail,
8111,581b1a43-da3e-11f0-b51f-1214620ec1db,Brimwood Blvd / North Scarborough Green Loop,VAULT,43.81173535662744,-79.27828762810728,0.0,Brimwood Blvd / North Scarborough Green Loop,11,False,"['key', 'transitcard', 'phone']","['East', 'Scarborough North']",20 Brimwood Blvd ,20 Brimwood Blvd ,2000.0,True,{},M1V 1B7,,Brimwood Blvd / North Scarborough Green Loop,
8112,581b29e5-da3e-11f0-b51f-1214620ec1db,Bernadine St / Brimley Rd,VAULT,43.76852698845291,-79.26050105123433,0.0,Bernadine St / Brimley Rd,11,False,"['key', 'transitcard', 'phone']","['East', 'Scarborough - Rouge Hill']",20 Bernadine St,20 Bernadine St,1500.0,True,{},M1P 4M2,,Bernadine St / Brimley Rd,
8113,581b2d3a-da3e-11f0-b51f-1214620ec1db,Leslie Lookout Park,VAULT,43.65392406360629,-79.32435874788511,0.0,Leslie Lookout Park,23,False,"['key', 'transitcard', 'phone']","['South', 'Watefront']",12 Leslie St,12 Leslie St,1000.0,True,{},M4M 3H7,,Leslie St / Unwin Ave,
8114,581b3637-da3e-11f0-b51f-1214620ec1db,Dulverton Rd / Birchmount Rd,VAULT,43.748506992042074,-79.28465703552484,0.0,Dulverton Rd / Birchmount Rd,11,False,"['key', 'transitcard', 'phone']","['East', 'Scarborough - Rouge Hill', 'Wexford / Marydale']",5 Dulverton Rd,5 Dulverton Rd,1000.0,True,{},M1P 1G4,,Dulverton Rd / Birchmount Rd,
8115,581b3916-da3e-11f0-b51f-1214620ec1db,Lawrence Ave E / Burnview Cres,VAULT,43.75649500418185,-79.2404361110925,0.0,Lawrence Ave E / Burnview Cres,11,False,"['key', 'transitcard', 'phone']","['East', 'Scarborough - Rouge Hill', 'Bendale']",3225 Lawrence Ave E,3225 Lawrence Ave E,1000.0,True,{},M1H 3C2,,Lawrence Ave E / Burnview Cres,
8117,581b3eb8-da3e-11f0-b51f-1214620ec1db,Valparaiso Ave / Lawrence Ave E,VAULT,43.75496828707341,-79.24674141852182,0.0,Valparaiso Ave / Lawrence Ave E,15,False,"['key', 'transitcard', 'phone']","['East', 'Scarborough - Rouge Hill', 'Bendale']",3015 Lawrence Ave E,3015 Lawrence Ave E,1000.0,True,{},M1P 2V7,,Valparaiso Ave / Lawrence Ave E,
8119,581b441b-da3e-11f0-b51f-1214620ec1db,Thistletown Community Centre,VAULT,43.73532955204532,-79.56176488600637,0.0,Thistletown Community Centre,11,False,"['key', 'transitcard', 'phone']","['West', 'North York - York U']",925 Albion Rd,925 Albion Rd,1000.0,True,{},M9V 1A6,,Albion Rd / Thistle Down Blvd,
8120,581b4684-da3e-11f0-b51f-1214620ec1db,Albion Rd / Kipling Ave (Albion Arena),VAULT,43.73988873921296,-79.58264019846865,0.0,Albion Rd / Kipling Ave (Albion Arena),11,False,"['key', 'transitcard', 'phone']","['West', 'North York - York U']",1501 Albion Rd,1501 Albion Rd,1000.0,True,{},M9V 1B2,,Albion Rd / Kipling Ave,
8122,581b4c25-da3e-11f0-b51f-1214620ec1db, Silverstone Dr / Stevenson Rd ,VAULT,43.74471689392311,-79.58816609716355,0.0, Silverstone Dr / Stevenson Rd ,15,False,"['key', 'transitcard', 'phone']","['West', 'North York - York U']",68 Stevenson Rd,68 Stevenson Rd,1000.0,True,{},M9C 2Y2,, Silverstone Dr / Stevenson Rd,
8123,581b4f6a-da3e-11f0-b51f-1214620ec1db,Martin Grove Rd / Lexington Ave,VAULT,43.74448185287679,-79.59565568532118,0.0,Martin Grove Rd / Lexington Ave,11,False,"['key', 'transitcard', 'phone']","['North', 'North York - York U']",2068 Martin Grove Rd,2068 Martin Grove Rd,500.0,True,{},M9V 3T1,,Martin Grove Rd / Lexington Ave,
8125,581b5675-da3e-11f0-b51f-1214620ec1db,John Garland Blvd / Jamestown Cres,VAULT,43.7323610923901,-79.5866111181751,0.0,John Garland Blvd / Jamestown Cres,15,False,"['key', 'transitcard', 'phone']","['West', 'North York - York U']",1675 Martin Grove Rd,1675 Martin Grove Rd,1000.0,True,{},M9V 3S3,,John Garland Blvd / Jamestown Cres,
8128,581b5fe2-da3e-11f0-b51f-1214620ec1db,Queen’s Plate Dr / Rexdale Blvd,VAULT,43.719562027836545,-79.60346425086402,0.0,Queen’s Plate Dr / Rexdale Blvd,11,False,"['key', 'transitcard', 'phone']","['West', 'North York - York U']",920 Queen's Plate Dr,920 Queen's Plate Dr,1000.0,True,{},M9W 7J9,,Queen’s Plate Dr / Rexdale Blvd,
8129,581b6519-da3e-11f0-b51f-1214620ec1db,Don Mills Rd / Barber Greene Rd,VAULT,43.72728197307125,-79.34098463425687,0.0,Don Mills Rd / Barber Greene Rd,11,False,"['key', 'transitcard', 'phone']","['North', 'North York - Willowdale']",900 Don Mills Rd,900 Don Mills Rd,1000.0,True,{},M3C 1V6,,Don Mills Rd / Barber Greene Rd,
8130,581b6887-da3e-11f0-b51f-1214620ec1db,Gateway Blvd (South) / Don Mills Rd,VAULT,43.70998509187834,-79.33389898527636,0.0,Gateway Blvd (South) / Don Mills Rd,11,False,"['key', 'transitcard', 'phone']","['North', 'North York - Willowdale']",707 Don Mills Rd,707 Don Mills Rd,1000.0,True,{},M3C 1T1,,Gateway Blvd (South) / Don Mills Rd,
8131,581b6b78-da3e-11f0-b51f-1214620ec1db,Rochefort Dr / Don Mills Rd,VAULT,43.71800535395266,-79.33740368053896,0.0,Rochefort Dr / Don Mills Rd,11,False,"['key', 'transitcard', 'phone']","['North', 'North York - Willowdale']",7 Rochefort Dr,7 Rochefort Dr,1000.0,True,{},M3C 1H4,,Rochefort Dr / Don Mills Rd,
8133,581b70d2-da3e-11f0-b51f-1214620ec1db,Aga Khan Museum and Park (Wynford Dr),VAULT,43.72571668907797,-79.33296483679571,0.0,Aga Khan Museum and Park (Wynford Dr),15,False,"['key', 'transitcard', 'phone']","['North', 'Thorncliffe Park - Sunnybrook']",77 Wynford Dr,77 Wynford Dr,1000.0,True,{},M3C 1K1,,Sakura Way / Aga Khan Museum Driveway,
8134,581b736c-da3e-11f0-b51f-1214620ec1db,Eglinton Ave E / Sloane Ave,VAULT,43.72617147922369,-79.31308996409402,0.0,Eglinton Ave E / Sloane Ave,11,False,"['key', 'transitcard', 'phone']","['North', 'Scarborough - St. Clair']",1700 Eglinton Ave E,1700 Eglinton Ave E,1000.0,True,{},M4A 2X4,,Eglinton Ave E / Sloane Ave,
8137,581b7c4e-da3e-11f0-b51f-1214620ec1db,95 Beecroft Rd,ELECTRICBIKESTATION,43.76384867039627,-79.41393612096745,0.0,95 Beecroft Rd,31,True,"['key', 'transitcard', 'creditcard', 'phone']","['E-Charging ', 'North', 'North York - Willowdale']",95 Beecroft Rd - CP404,95 Beecroft Rd - CP404,1000.0,True,{},M2N 6N6,,,
8138,581b7f13-da3e-11f0-b51f-1214620ec1db,Scarborough Town Centre,VAULT,43.773745972544056,-79.25521611970132,0.0,Scarborough Town Centre,23,False,"['key', 'transitcard', 'phone']","['East', 'Scarborough - Rouge Hill', 'Bendale']",70 Town Centre Court,70 Town Centre Court,1000.0,True,{},M1P 0B2,,Town Centre Court / Borough Dr,
8139,581b81cd-da3e-11f0-b51f-1214620ec1db,Knob Hill Park,VAULT,43.7439055200841,-79.25119821735181,0.0,Knob Hill Park,11,False,"['key', 'transitcard', 'phone']","['East', 'Scarborough - Rouge Hill', 'Bendale']",66 Gully Dr,66 Gully Dr,1000.0,True,{},M1K 4W4,,Brimley Rd / Gully Dr,
8141,581b87b2-da3e-11f0-b51f-1214620ec1db,Brimley Rd / Brimorton Dr,VAULT,43.76552300893413,-79.25948526995919,0.0,Brimley Rd / Brimorton Dr,11,False,"['key', 'transitcard', 'phone']","['East', 'Scarborough - Rouge Hill', 'Bendale']",1171 Brimley Rd,1171 Brimley Rd,1000.0,True,{},M1P 3G5,,Brimley Rd / Brimorton Dr,
8142,581b8a98-da3e-11f0-b51f-1214620ec1db,Kitchener Rd / Kingston Rd,VAULT,43.76675330423266,-79.18970074932972,0.0,Kitchener Rd / Kingston Rd,11,False,"['key', 'transitcard', 'phone']","['East', 'Scarborough - Rouge Hill']",4411 Kingston Rd,4411 Kingston Rd,1000.0,True,{},M1E 2N3,,Kitchener Rd / Kingston Rd,
8144,581b8ff8-da3e-11f0-b51f-1214620ec1db,James Gardens,VAULT,43.670884247284015,-79.51381165484777,0.0,James Gardens,11,False,"['key', 'transitcard', 'phone']","['West', 'Eglinton Ave W']",99 Edenbridge Dr,99 Edenbridge Dr,1000.0,True,{},M9A 3G4,,,
8147,581b99ab-da3e-11f0-b51f-1214620ec1db,Widmer St / Adelaide St W (South),,43.64729988133681,-79.39131309705574,0.0,Widmer St / Adelaide St W (South),8,False,,"['Fort York - Entertainment District', 'Pillar']",Widmer St / Adelaide St W,Widmer St / Adelaide St W,20.0,True,{},M5V 2E8,,Widmer St / Adelaide St W,
8148,581b9c51-da3e-11f0-b51f-1214620ec1db,Simcoe St / Wellington St W (North) 2,,43.64624614286341,-79.38548851901436,0.0,Simcoe St / Wellington St W ,4,False,,"['South', 'Financial District', 'Pillar']",Simcoe St / Wellington St W,Simcoe St / Wellington St W,10.0,True,{},M5J 0C2,,Simcoe St / Wellington St W,
8149,581b9ef6-da3e-11f0-b51f-1214620ec1db,Danforth Rd / St Clair Ave E,REGULAR,43.717162385558574,-79.25956718831114,0.0,Danforth Ave / St Clair Ave E,11,False,"['key', 'transitcard', 'creditcard', 'phone']","['East', 'Scarborough - St. Clair']",3566 St Clair Ave E,3566 St Clair Ave E,1000.0,True,{},M1K 1M2,,Danforth Ave / St Clair Ave E,
8150,581ba182-da3e-11f0-b51f-1214620ec1db,Birchmount Rd / Eglinton Ave E,VAULT,43.72932260399524,-79.27798753256445,0.0,Birchmount Rd / Eglinton Ave E,11,False,"['key', 'transitcard', 'phone']","['East', 'Scarborough - St. Clair']",2201 Eglinton Ave E,2201 Eglinton Ave E,1000.0,True,{},M1L 4S2,,Birchmount Rd / Eglinton Ave E,
8151,581ba40e-da3e-11f0-b51f-1214620ec1db,Corvette Ave / Kennedy Rd,VAULT,43.725446237972726,-79.26476852179107,0.0,Corvette Ave / Kennedy Rd,11,False,"['key', 'transitcard', 'phone']","['East', 'Scarborough - St. Clair']",661 Kennedy Rd,661 Kennedy Rd,1000.0,True,{},M1K 2B8,,Corvette Ave / Kennedy Rd,
8152,581ba69c-da3e-11f0-b51f-1214620ec1db,Surrey Pl / Dr. Emily Stowe Way - SMART,SMARTMAPFRAME,43.661042840168236,-79.38796630132087,0.0,Surrey Pl / Dr. Emily Stowe Way,16,False,"['key', 'transitcard', 'phone']","['South', 'U of T - Hospital Row']",647-535-8461,647-535-8461,500.0,True,{},,,Surrey Pl / Dr. Emily Stowe Way,
8153,581ba93a-da3e-11f0-b51f-1214620ec1db,Neilson Rd / Ellesmere Rd,VAULT,43.78234921092259,-79.2047336995471,0.0,25 Neilson Rd,19,False,"['key', 'transitcard', 'phone']",['Scarborough - Rouge Hill'],25 Neilson Rd,25 Neilson Rd,0.0,True,{},,,,
8154,581babdb-da3e-11f0-b51f-1214620ec1db,Mornelle Ct / Ellesmere Rd,VAULT,43.78528,-79.195423,0.0,3070 Ellesmere Rd,11,False,"['key', 'transitcard', 'phone']",['Scarborough - Rouge Hill'],3070 Ellesmere Rd,3070 Ellesmere Rd,0.0,True,{},,,,
8155,581bae94-da3e-11f0-b51f-1214620ec1db,Ellesmere Rd / Scarborough Golf Club Rd ,VAULT,43.77881462058817,-79.22174099253999,0.0,Ellesmere Rd / Scarborough Golf Club Rd ,15,False,"['key', 'transitcard', 'phone']","['East', 'Scarborough - Rouge Hill']",29 Portico Dr,29 Portico Dr,1000.0,True,{},M1G 3R5,,Ellesmere Rd / Scarborough Golf Club Rd ,
8156,581bb198-da3e-11f0-b51f-1214620ec1db,Scarborough Golf Club Rd / Lawrence Ave E ,VAULT,43.76118061398553,-79.21603818763963,0.0,Scarborough Golf Club Rd / Lawrence Ave E ,11,False,"['key', 'transitcard', 'phone']","['East', 'Scarborough - Rouge Hill']",550 Scarborough Golf Club Rd,550 Scarborough Golf Club Rd,1000.0,True,{},M1G 1H6,,Scarborough Golf Club Rd / Lawrence Ave E,
8157,581bb895-da3e-11f0-b51f-1214620ec1db,Confederation Dr / Greencrest Cr,VAULT,43.75779584940286,-79.22294337682595,0.0,Confederation Dr / Greencrest Cr,15,False,"['key', 'transitcard', 'phone']","['East', 'Scarborough - Rouge Hill']",545 Markham Rd,545 Markham Rd,1000.0,True,{},M1H 2A1,,Confederation Dr / Greencrest Cr,
